16105376,ING3,2014/2015,Cergy,78955.0,CARRIÈRES-SOUS-POISSY,FR,ING3,CO-ASSIST,75015,PARIS,France,Développement de l'application mobile destinée à retrouver des personnes âgées perdues.,700.0
16105376,ING2,2013/2014,Cergy,78955.0,CARRIÈRES-SOUS-POISSY,FR,ING2,VAL'EISTI,95011,CERGY CEDEX,FRANCE,Analyse de données d'évaluation des niveaux d'apprentissage dans la plateforme PLACIS accessibles dans le Cloud.,436.05
26786847,ING3,2014/2015,Cergy,95280.0,JOUY-LE-MOUTIER,FR,ING3,APTEA,92213,SAINT-CLOUD,France,"Développement d'un module de recherche à intégrer au sein d'une plateforme grand public d'échange P2P et de stockage de fichiers. La plateforme permet aux utilisateurs d'avoir très facilement accès aux fichiers de ses contacts. Les utilisateurs de la plateforme de rechercher et de visualiser facilement tous les fichiers auxquels ils ont accès, sans avoir à parcourir chaque arborescence. Parmi les points à développer au cours du stage: - une première interface qui affiche l'ensemble des fichiers accessibles à un utilisateur, organisés par type et par ordre alphabétique. - un module qui permettra aux utilisateurs de paramétrer leur affichage en fonction de métadonnées qu'ils auront pu définir. - un module de recherche qui permettra de rapidement retrouver les contenus ciblés. Ces fonctions seront à développer en PHP et AngularJS et exploiteront un moteur de recherche capable d'indexer des contenus non structurés.",1000.0
26786847,ING2,2013/2014,Cergy,95280.0,JOUY-LE-MOUTIER,FR,ING2,VOCAL APPS,78955,CARRIERES SOUS POISSY,France,"Développement d'agents conversationnels notamment dans le back end, développement d'algorithmes d'intelligence artificielle notamment en C/C++",436.05
83909204,ING3,2014/2015,Cergy,95130.0,FRANCONVILLE,FR,ING3,SOLUTION BI,75010,PARIS,FRANCE,Stage de fin d'étude ayant pour objectif la mise en place des tableaux de bord pour le Comité de Direction suite à une migration récente du système d'information décisionnel.,1300.0
83909204,ING2,2013/2014,Cergy,95130.0,FRANCONVILLE,FR,ING2,NOOLINE,95000,CERGY,France,"Gestion projet et développement Web ( JEE, XML, MySQL, Testing) Relation Clientèle (Rédaction de propositions, rédaction du cahier des charges avec rendez-vous client).",800.0
65599863,ING3,2014/2015,Cergy,40510.0,SEIGNOSSE,FR,ING3,EWAD,33150,CENON,France,Consultant informatique stagiaire. Développement de Dashboards sous Jaspersoft et Talend pour Médecins sans frontières. D'autres missions peuvent être confiées suivant l'avancement du projet.,800.0
65599863,ING2,2013/2014,Cergy,40510.0,SEIGNOSSE,FR,ING2,TOTAL - PAU,64018,PAU Cedex,FRANCE,Implémentation d'un outil de recherche sémantique dans un logiciel métier.,940.0
51563344,ING3,2014/2015,Cergy,95100.0,ARGENTEUIL,FR,ING3,ARTAUD COURTHEOUX & ASSOCIÉ,75008,PARIS,France,"Développements JAVA J2EE. ACA, éditeur de logiciels, élabore une nouvelle offre progicielle de gestion banque/finance/assurance. Au sein de l'équipe R&D, le stagiaire participe aux développements réalisés en Java, selon les normes J2EE. Il intervient sur les différentes couches d'accès aux données (JPA/Hibernate), gestion métier, interface web, développée en HTML/CSS3/Javascript, ainsi que sur l'ensemble des phases du développement: spécifications / réalisation / tests.",1200.0
51563344,ING2,2013/2014,Cergy,95100.0,ARGENTEUIL,FR,ING2,AUBAY,92100,BOULOGNE BILLANCOURT,FRANCE,"Application de gestion du temps de travail Sous la responsabilité de la Direction Technique, et en interaction avec les services des Ressources Humaines et du Contrôle de Gestion, vous serez amené à développer une application interne relative à la gestion du temps de travail au sein de la société. Dans ce cadre, vous piloterez l'ensemble des phases du projet : - recueil des besoins, - rédaction du cahier des charges, - développement et recette, - déploiement, - formation des utilisateurs. Vous serez confronté à un environnement JAVA/MYSQL, jquery, html5, maven. Vous devrez également comprendre les enjeux du projet, afin d'être force de proposition tant sur le plan technique que fonctionnel.",900.0
96891742,ING3,2014/2015,Cergy,95220.0,HERBLAY,FR,ING3,FIXAGE,75008,PARIS,France,CONVENTION DAUPHINE. Modélisation Actuarielle pour le pilotage d'un contrat Eurocroissance avec provision collective de diversification.,1500.0
96891742,ING2,2013/2014,Cergy,95220.0,HERBLAY,FR,ING2,AUDIENCE SQUARE,75009,PARIS,France,Business Analyst Progrmmatic Buy,436.05
57190610,ING3,2014/2015,Cergy,95320.0,SAINT-LEU-LA-FORÊT,FR,ING3,MICROPOLE LEVALLOIS 3,92300,LEVALLOIS-PERRET,France,"Stage d'intégration d'un projet de Business Intelligence. Appréhender la suite SQL Server (ETL - OLAP - Reporting - Base de données). Se former à la méthodologie Micropole. Intégrer le ou les projets en participant de la façon suivante: Prise de connaissance du contexte fonctionnel du projet et de l'activité du client, Développement et tests unitaires, Assistance à la recette et retours de recettes, Rédaction de documentation technique, Participation à la livraison de tout ou partie du projet. Continuer les savoir-faire suivant: Communication vers le client (mail - téléphone ...), Participation aux atelier de conception, Rédaction de spécifications techniques.",1400.0
57190610,ING2,2013/2014,Cergy,95320.0,SAINT-LEU-LA-FORÊT,FR,ING2,NOOLINE,95000,CERGY,France,"Gestion Projet et Développement Web (JEE, XML, MySQL, Testing) Relation Clientèle (Rédaction de propositions, rédaction du cahier des charges avec rendez-vous client).",800.0
51142455,ING3,2015/2016,Cergy,93500.0,PANTIN,FR,ING3,UBISOFT - RUE MARCEAU,93500,PANTIN,France,"Business Intelligence Développeur stagiaire. Les tâches principales et habituelles de cet emploi sont : Prendre part à la gestion des besoins courants et à venir de la conception de données (architecture), traduire le besoins d'affaires en données agrégées et enrichies pour les analystes, Concevoir et d’implanter l'extraction, la transformation et le chargement (ETL) des données, effectuer le suivi de la performance de l'ETL et d'identifier les causes de pannes ou d'anomalies (support de production), effectuer des tests approfondis sur les modifications au code ETL de manière à assurer la qualité des données produites, Cerner et de communiquer les problématiques potentielles dans le but d'éviter la dégradation des performances du système, Agir à titre d'expert sur les technologies d'intelligence d'affaires pour les utilisateurs principaux (les data-analystes), participer à la définition des standards et de rédiger la documentation technique, s'occuper de toutes autres tâches connexes.",1000.0
51142455,ING2,2014/2015,Cergy,93500.0,PANTIN,FR,ING2,NETAPSYS CONSEIL,75008,PARIS,FRANCE,Développement en JAVA/J2EE. Conception et modélisation technique. Rédactions de spécifications techniques. Développement des modules et applications dans le respect des délais impartis. Réalisation des tests. Rédaction des documentations techniques associées. Support et accompagnement client.,800.0
83736340,ING2,2013/2014,Cergy,35260.0,Cancale,FR,ING2,SOCIETE GENERALE,75886,PARIS CEDEX 18,FRANCE,Stage support trading et suivi des opérations de marchés - produits exotiques sur fonds,800.0
62257254,ING2,2013/2014,Cergy,95630.0,MERIEL,FR,ING2,OSAKA PREFECTURE UNIVERSITY,599-8531,OSAKA,JAPAN,"RoboCup, Evolutionary Computation, Learning Systems, Data Mining",0.0
50333717,ING3,2014/2015,Cergy,95100.0,ARGENTEUIL,FR,ING3,AUBAY,92100,BOULOGNE BILLANCOURT,FRANCE,Raspberry Canne Blanche,1100.0
50333717,ING2,2013/2014,Cergy,95100.0,ARGENTEUIL,FR,ING2,AUBAY,92100,BOULOGNE BILLANCOURT,FRANCE,"Application interne de gestion du temps de travail - Recueil des besoins, - Rédaction du cahier des charges, - Développement et recette, - Déploiement, - Formation des utilisateurs Environnement JAVA/MYSQL, jquery, html5, maven",900.0
72229209,ING3,2014/2015,Cergy,75017.0,PARIS,FR,ING3,ACT'RISK,75017,PARIS,France,CONVENTION DAUPHINE: Mission chargé d'études en actuariat et risques.,1650.0
72229209,ING2,2013/2014,Cergy,75017.0,PARIS,FR,ING2,ASTRIUM,78133,LES MUREAUX CEDEX,FRANCE,,700.0
31842320,ING3,2013/2014,Cergy,95000.0,CERGY,FR,ING3,RESOCOM MTM,92150,SURESNES,France,Estimation de la pose de la camera via la détection d'un code 2D,436.05
79486418,ING3,2014/2015,Cergy,78500.0,SARTROUVILLE,FR,ING3,AUBAY,92100,BOULOGNE BILLANCOURT,FRANCE,"Applicatifs Interne. Vous travaillerez sur la problématique centrale des données de test unitaires. Gérant de nombreux flux envoyés par nos fournisseurs, nous souhaitons mettre en place un outil de gestion de ces tests unitaires avec comme objectifs: - analyser les modèles de données pour mieux appréhender les données connexes, - cibler et extraire un échantillon de données représentatif à partir de données réelles en base de données (sous forme de fichier plat), - réintégrer ces données cohérentes dans une autre base de données (dev, recette), - rendre ces jeux de données compatibles avec des évolutions éventuelles des modèles, - définie le plan de test, - réaliser la Recette Technique et Fonctionnelle.",1100.0
34322838,ING3,2013/2014,Cergy,95130.0,FRANCONVILLE,FR,ING3,AUBAY,92100,BOULOGNE BILLANCOURT,FRANCE,"Le présent stage porte sur l'usine de développement Web et de son Framework HTML5 qui doit permettre d'offrir une approche outillée et simple de mise en place d'application Web dans une approche Responsive Design (gestion mutl-device PC, Table, Smartphone) tout en conservant l'aspect Accessibilité de l'application. L'objectif au travers de cette approche est de permettre une utilisation nomade des applications qu'elles soient à destination du grand public ou pour un usage intra-entreprise.",1100.0
18448059,ING3,2013/2014,Cergy,92110.0,CLICHY,FR,ING3,GIE AXA,75008,PARIS,France,Big Data Developer Intern,1800.0
3299578,ING3,2013/2014,Cergy,75014.0,PARIS,FR,ING3,SOPRA GROUP - LA DEFENSE,92937,PARIS LA DEFENSE 12 CEDEX,FRANCE,Contribuer à la réalisation des missions de conseil et d'assistance à maîtrise d'ouvrage confiées par nos clients,1400.0
35758886,ING3,2015/2016,Cergy,75015.0,PARIS,FR,ING3,EURONEXT PARIS SA,92054,PARIS LA DEFENSE,France,DD : CONVENTION DAUPHINE; Market Analyst. Migration de Data SAS vers NETEZZZA.Automatisation reporting. Assister équipe anal & stat,1466.62
35758886,ING2,2014/2015,Cergy,75015.0,PARIS,FR,ING2,PRIMONIAL INVESTMENT MANAGERS,75007,PARIS,France,"Développement d'un outil de Gestion de portefeuille, de mesure de performance et de contrôle des risques. Dans le cadre de la refonte du système de gestion, le stagiaire sera amené à participer à: - A l'amélioration de l'ergonomie du système pour répondre aux besoins des utilisateurs. - A la correction des bugs de l'application, - Au développement de nouveaux modules: - Outils de suivi des risques des portefeuilles, - Contrôle de la performance des portefeuilles. L'outil actuel fonctionne sous technologie VB-NET/SQL Server en complément des outils DEVExpress.",1060.0
35758886,ING2,2013/2014,Cergy,75015.0,PARIS,FR,ING2,RTE,92411,COURBEVOIE CEDEX,France,Codage en VBA d'un algorithme d'analyse de données de gestion. Cet algorithme permet de comparer différents points de vue du même jeu de données. L'outil ainsi construit permettra de calculer de manière interactive différents indicateurs de gestion dont une évaluation du point de sortie annuel obtenue à partir des données du trimestre en cours,760.0
58967205,ING3,2014/2015,Cergy,22360.0,LANGUEUX,FR,ING3,EDIS CONSULTING,92400,COURBEVOIE,France,"Exploitation de données massives. La mission qui sera confiée à l'élève sera d'exploiter et de valoriser des données massives à l'aide de vos connaissances théoriques et de vos aptitudes en lien avec des problématiques de ""Big Data"". Il s'intéressera en particulier aux techniques et méthodes (descriptives/prédictives) destinées au traitement automatique de données textuelles en langage naturel. Ces données seront disponibles informatiquement et en grande quantité (réseaux sociaux, médias, open data, données réelles d'entreprise) en vue d'en dégager et structurer le contenu et les thèmes dans une perspective d'analyse rapide et de découverte d'informations cachées. L'environnement professionnel sera constitué de consultants expérimentés en informatique et en statistiques décisionnelles rassemblés en pôles d'expertise dans le domaine des systèmes d'aide à la décision.",1250.0
58967205,ING2,2013/2014,Cergy,22360.0,LANGUEUX,FR,ING2,BULL - LES CLAYES SOUS BOIS,78340,LES CLAYES SOUS BOIS,France,"Etudier les opportunités et contraintes de la mise en place d'un entrepôt de donnée Big Data (solution Hadoop/Cassandra). Chargé de l'étude et le prototypage d'une solution de Big Data pour les opérateurs. Cette solution aura pour objectif d'analyser l'impact des offres de l'opérateur sur les réseaux sociaux. Missions du stagiaire: Etudier la mise en place, le paramétrage d'un prototype d'un solution. Préparer une analyse sur la meilleure manière de fédérer la vision des données structurées et non structurées à des fins d'analyses. Tester les différents outils de requêtage du marché. Proposer des solutions d'analyse des données avec visualisation interactive.",867.25
93874815,ING3,2014/2015,Cergy,95640.0,MARINES,FR,ING3,VELVET TECHNOLOGY,75008,PARIS,France,Mise en place d'un système d'analyse de gros volumes de données textuelles dans un environnement Big Data. Contexte: système de recommandation fonctionnant avec des techniques collaboratives classiques. Problématique: Comment migrer ce système en mode Big Data ? Quel est l'apport des données textuelles dans le processus de recommandation ? Etape 1: Etat de l'art et amélioration d'un système de recommandation existant. Etape 2: Migration du système dans un environnement Big Data (conception et implémentation). Etape 3: Evaluation des performances et comparaison des résultats.,1200.0
93874815,ING2,2013/2014,Cergy,95640.0,MARINES,FR,ING2,DRONE-X,84911,AVIGNON CEDEX 09,France,Amélioration du logiciel de pilotage de drone,436.05
93874815,ING2,2013/2014,Cergy,95640.0,MARINES,FR,ING2,BP FRANCE,95866,CERGY PONTOISE CEDEX,France,"Travail sur une base de données, data mining",900.0
49569733,ING3,2014/2015,Cergy,78800.0,VAURÉAL,FR,ING3,CGI - AIX EN PROVENCE,13856,AIX-EN PROVENCE CEDEX 3,France,Ingénieur en technologies de l'information .Net et SharePoint: - Participation à l'analyse des besoins métiers (au travers de spécifications fonctionnelles ou de cahiers des charges) - Rédaction des spécifications techniques - Développement .Net (VB.NET) - Réalisation des tests unitaires et d'intégration - Gestion des anomalies / Correction des bugs - Participation aux réunions projet - Participation aux phases de recette et de mise en production - Remontée des informations d'avancement au chef de projet (reporting) / Support technique aux équipes métiers.,1025.0
49569733,ING2,2013/2014,Cergy,78800.0,VAURÉAL,FR,ING2,ETMI GROUPE EVOLUCARE,75002,PARIS,France,"Analyse, conception et développement d'un agenda visant à la prise de rendez-vous médicaux. Analyse du cahier des charges avec précisions techniques. Conception d'une architecture (base de données, système de requêtage,...) Interface utilisateur, intégration dans les différents logiciels des filiales de l'entreprise : inter-opérabilité. Communication avec les différents autres acteurs de l'etablissement par des messages standardisés (HL7) Gestion du planning des hommes et des machines.",436.05
15504377,ING3,2014/2015,Cergy,95000.0,Libreville,FR,ING3,CGI - COURBEVOIE,92400,COURBEVOIE,FRANCE,"Stage de Consultant SAP: Développement et programmation sur SAP (ABAP, web dynpro ...)",1225.0
15504377,ING2,2013/2014,Cergy,95000.0,Libreville,FR,ING2,CREDEXIM FRANCE,75010,PARIS,France,"De développer, tester et mettre en œuvre un outil de management des dossiers de recouvrement : définition et constitution des différentes bases de données et mise en place d'outils de suivi et d'alerte. De développer le nouveau site internet, de le rendre dynamique mieux référencé, inclure éventuellement de la vidéo, etc. De développer des outils spécifiques d'automatisation de l'accès à l'information et de son traitement.",436.0
85056430,ING2,2013/2014,Cergy,95280.0,JOUY-LE-MOUTIER,FR,ING2,PEUGEOT CITROEN AUTOMOBILE,78092,POISSY CEDEX 09,FRANCE,"- Formaliser un ou plusieurs plans de traitement des données issues de tests utilisateurs, rédiger des fiches de synthèse détaillant les méthodologies. - Participer aux tests organisés par l'équipe, proposer des protocoles de recueil de données. - Travail",800.0
20631672,ING3,2014/2015,Cergy,75013.0,PARIS,FR,ING3,KEYRUS,92593,LEVALLOIS PERRET CEDEX,FRANCE,"Stage Conseil BI. Vous participerez activement à: - la réalisation de bases de données (étoile, flocon, galaxie); - la réalisation des chaînes d'alimentation; - la conception et réalisation des restitutions BI (reporting opérationnel et décisionnel); - la recette et le déploiement des solutions réalisées; - la maintenance corrective et évolutive de l'existant client. Le périmètre technique couvert par nos projets englobe les dernières versions des outils SAP Business Objects, Cognos, Microsoft BI (SSIS, SSRS, SSAS), Oracle (OBIEE, ODI), IBM/IM (Datastage), Informatica, QlickView.",1200.0
20631672,ING2,2013/2014,Cergy,75013.0,PARIS,FR,ING2,K-LINQ,95000,NEUVILLE SUR OISE,France,Vos missions consisteront en une gestion technique de projets web. Voici le détail des missions: - Gestion technique - Préconisation vis à vis du client - Planification de projet - Réalisation et mise en réseau de projets web - Participation à la rédaction de propositions commerciales,1120.0
72629228,ING3,2013/2014,Cergy,95000.0,CERGY,FR,ING3,SOPRA GROUP - LA DEFENSE,92937,PARIS LA DEFENSE 12 CEDEX,FRANCE,"Mise en œuvre d'un projet décisionnel de pilotage. Appréhender les besoins fonctionnels à servir, maitriser les outils spécifiques mis en œuvre dans un contexte multi-applications, prendre en compte les aspects performance et optimisation en raison de la volumétrie élevée (de 10To à plusieurs centaines de To).",1400.0
33844365,ING3,2013/2014,Cergy,,Choix,FR,ING3,SAP FRANCE - LA DEFENSE,75008,PARIS LA DEFENSE CEDEX,FRANCE,- Collaborer avec les utilisateurs pour comprendre leurs besoins et les aider à réaliser leurs projets de reporting - Etre responsable de l'évaluation des nouvelles solutions avant leur sortie officielle (validation technique et fonctionnelle) - Etre l'in,1400.0
95157983,ING3,2013/2014,Cergy,,Choix,FR,ING3,CGI - COURBEVOIE,92400,COURBEVOIE,FRANCE,Participation à un projet de Business Intelligence,1300.0
76726828,ING3,2014/2015,Cergy,95360.0,MONTMAGNY,FR,ING3,LOBELLIA CONSEIL,77630,BARBIZON,France,"Business Intelligence. La stage s'inscrit dans le cadre de la mise en place d'une solution de pilotage transverse pour un établissement public. Intégré au sein d'une équipe Lobellia à taille humaine (3 personnes), la stagiaire interviendra sur la définition et la construction des briques décisionnelles sur de nouveaux domaines fonctionnels, ainsi que sur la maintenance des domaines fonctionnels déjà déployés. Dans ce cadre, il sera formé et encadré sur l'utilisation de différents outils de Business Intelligence. Travaux assurés: 1. Apprentissage de la méthodologie de mise en œuvre d'un projet décisionnel sur les dimensions: - Méthodologie et spécificité de la démarche, - Technologie et contraintes d'infrastructure. 2. Mise en pratique par la participation aux travaux de spécifications et mise en œuvre sur les fonctions d'alimentation et de restitution (spécifications techniques, développement et tests, recette client et mise en production). Le stagiaire prendra en charge une partie d'un module métier. Il sera responsable de son périmètre et en sera l'interlocuteur direct auprès des équipes client. A partir des spécifications fonctionnelles, prise en charge de l'élaboration des spécifications techniques et du développement/paramétrage des composants techniques: a. Chargement/alimentation du DWH, b. Reporting/Analyse OLAP 3. Tests unitaires puis d'intégration de l'ensemble de la solution, 4. Suivi et assistance du processus de validation de la solution, 5. Mise à jour/Rédaction des guides utilisateurs et administrateur, 6. Accompagnement des utilisateurs. Ce stage permettra d'acquérir: - La vision architecturale d'un système décisionnel à l'état de l'art, - Une vision des spécificités de la démarche et de la gestion d'un projet décisionnel, - De solides compétences techniques à travers l'expertise des consultants de l'équipe. - Une première expérience de prise en charge des travaux sur tout le cycle de vie du logiciel.",1400.0
76726828,ING2,2013/2014,Cergy,95360.0,MONTMAGNY,FR,ING2,NANOTHINKING SAS,75007,PARIS,France,"Participer à la définition et au développement des nouvelles caractéristiques de l'application NanoTechMap dans une perspective SEO : Optimisation des performances, optimisation du maillage interne, connexions aux API utiles etc... (Technologies utilisés : Ruby on Rails, Postcrac SQL, twitter Boottstrap...) Participer à la définition et au développement de robots web pour la collecte d'information ""nano"" sur internet (brevets, publications...). Mise en œuvre d'outils d'analyse de ces données.",650.0
50733755,ING3,2013/2014,Cergy,,Choix,FR,ING3,SAGEM DÉFENSE SÉCURITÉ - ARGENTEUIL,95100,ARGENTEUIL,France,Traduction automatique sur flux vidéos,1200.0
7036297,ING3,2013/2014,Pau,64000.0,PAU,FR,ING3,CAPGEMINI TECHNOLOGY SERVICES - TOULOUSE,31036,TOULOUSE Cedex 1,FRANCE,"Consultant technico-fonctionnel SAP - Environnement SAP ECC6 - Technologies ABAP, Webdynpro : Rédaction de conception technique, analyse, paramétrage et développement, tests, revue qualité.",1200.0
16020973,ING3,2013/2014,Pau,64000.0,PAU,FR,ING3,CAPGEMINI TECHNOLOGY SERVICES - TOULOUSE,31036,TOULOUSE Cedex 1,FRANCE,"Mise en oeuvre de plusieurs technologies (ABAP, Webdynpro) et environnements SAP ECC6, sur des aspects techniques et fonctionnels. Rédaction conception technique, analyse, paramétrage et développement, tests, revues qualité.",1200.0
8450091,ING3,2013/2014,Pau,64000.0,PAU,FR,ING3,NATURABUY,64000,PAU,FRANCE,"Amélioration du thème web mobile, Ajout de fonctionnalité à la plateforme e-commerce, Refonte du thème Desktop, Refonte du moteur de recherche (elasticsearch), ajout de l'auto-suggestion à la saisie d'une recherche, Audit de sécurité du site et mise en place de protections SSL, protections des vecteurs d'attaque web, sécurisation du backend serveur.",800.0
63865418,ING3,2013/2014,Cergy,95000.0,CERGY,FR,ING3,CGI - COURBEVOIE,92400,COURBEVOIE,FRANCE,Stage de pré-embauche - Réalisation d'outils internes au laboratoire de cybersécurité,1300.0
40591040,ING3,2013/2014,Pau,64320.0,Lée,FR,ING3,TOTAL - PAU,64018,PAU Cedex,FRANCE,Mise en place d'un service Cloud basé,1200.0
84290372,ING3,2013/2014,Pau,64420.0,SOUMOULOU,FR,ING3,TOTAL - PAU,64018,PAU Cedex,FRANCE,Application du web sémantique dans les bases de connaissance de l'Exploration Production.,1200.0
79226974,ING3,2013/2014,Cergy,95000.0,CERGY,FR,ING3,LVMH PCIS,92300,LEVALLOIS PERRET,France,Assistante chef de projet BI,1350.0
55756674,ING3,2014/2015,Pau,13470.0,CARNOUX,FR,ING3,AIRBUS HELICOPTERS,13725,MARIGNANE CEDEX,France,"Intégré au sein de l'équipe Program Management Office du département des programmes avioniques, il aura des tâches variées qui lui permettront d'appréhender toutes les facettes du métier support à la gestion de programme aéronautique. En soutien du Head of PMO et pour faciliter les tâches de centaines de membres du programme de l'avionique intégréé Airbus Helicopters : analyse de besoin et des processus de communication de l'information ; évaluation d'outils déjà disponibles dans d'autres programmes EC ; Automatisation des tâches. Avec le planning & control manager, développement de petits outils permettant l'automatisation de certaines tâches d'extraction de contrôle financier (SAP, Excel, MS Project).",1100.0
86445763,ING3,2014/2015,Pau,64000.0,PAU,FR,ING3,BDO ADVISORY,75007,PARIS,FRANCE,Conseil en pratique comptable. Controle interne et supervision des pratiques comptables (identifier les comportements et pratiques comptables à risque grâce à l'analyse de données) ; fraudes et incidents (prévenir et détecter le risque de fraude) ; systèmes d'informations (identifier et gérer les besoins de sécurité de l'information) ; conception de solutions décisionnelles (tableaux de bord de management d'entreprise).,1700.0
26073837,ING3,2013/2014,Cergy,95000.0,CERGY,FR,ING3,CAPGEMINI TECHNOLOGY SERVICES - PARIS,92927,PARIS LA DEFENSE CEDEX,FRANCE,"Consultant Business Intelligence Intégré à une équipe projet, votre mission consiste à prendre en charge plusieurs aspects de projets décisionnels (restitution, alimentation, qualité de données, ...) à travers tout leur cycle de vie. Aux côtés de nos experts techniques et métiers, vous participerez activement aux phases de spécifications techniques et fonctionnelles, développements, tests, recette, production et maintenance. Vous pouvez être amené à travailler sur différents outils BI tels que: - SAP BI ( BO, BW, BI4, Hana), - Informatica, - Microsoft BI, - IBM (Cognos, Datastage, TM1), - Teradata.",1400.0
69957184,ING3,2013/2014,Cergy,92320.0,CHATILLON,FR,ING3,DASSAULT SYSTEMES,78140,VELIZY VILLACOUBLAY CEDEX,FRANCE,Ingénieur Mathématiques Appliquées - Suppression de congés tri-tangents,920.0
20088510,ING3,2013/2014,Cergy,92800.0,PUTEAUX,FR,ING3,AVANADE,92320,CHATILLON,FRANCE,Analyst CRM,1300.0
1913447,ING3,2013/2014,Cergy,,Choix,FR,ING3,CAPGEMINI APPLICATION SERVICES - LA DEFENSE,92927,PARIS LA DEFENSE CEDEX,FRANCE,Consultant Business Intelligence,1400.0
63795255,ING3,2013/2014,Cergy,,Choix,FR,ING3,THALES AVIONICS - LE HAILLAN,33185,LE HAILLAN,FRANCE,Partage C++ et optimisation moteur Carto,1200.0
73452298,ING3,2013/2014,Pau,64000.0,PAU,FR,ING3,VALTECH - TOULOUSE,31500,TOULOUSE,FRANCE,"RVD sur la réalité augmentée (Android, OPENCV, UBLEAM, MACHINE LEARNING, BIG DATA,...).",700.0
61196811,ING3,2013/2014,Pau,64320.0,IDRON,FR,ING3,OCTO TECHNOLOGY,75008,PARIS,FRANCE,Analyser en détail les nouveautés apportées au langage Java. Présentation de cette étude. Mettre en place une architecture réactive basée sur Java 8 et les modèles réactifs et acteurs afin de mettre en exergue les avancées de Java.,1500.0
58399899,ING3,2013/2014,Cergy,,Choix,FR,ING3,ALTEN,92513,BOULOGNE-BILLANCOURT CEDEX,FRANCE,"Dans le cadre du programme réseau de drones de secours aux victimes de catastrophes naturelles, le projet a pour objectif l'étude des possibilités qu'offre le traitement d'image pour permettre le vol en formation des drones. L'objectif concerne le developpement de la navigation automatique permettant au réseau de drones de planifier son chemin optimal et éviter les obstacles de manière dynamique.",900.0
15601836,ING3,2013/2014,Pau,64000.0,PAU,FR,ING3,DASSAULT SYSTEMES,78140,VELIZY VILLACOUBLAY CEDEX,FRANCE,"Ingénieur Développemetn Web - Gestion Cycle de Vie d'Informations des Contenus Réseaux Sociaux : Définition de la gestion, Etude des différents enjeuxavec les différents acteurs, spécifications des solutions retenues, développement de la solution et intégration dans le service Cloud.",920.0
70919057,ING3,2013/2014,Pau,64300.0,ORTHEZ,FR,ING3,TURBOMECA - BORDES,64511,BORDES CEDEX,FRANCE,"Maquettages / Etudes amonts techniques et fonctionnelles autour du produit Windchill : Etudes des points techniques ou fonctionnels précis, proposer des solutions an réponse aux besoins. Analyser besoins métiers, mener études techniques et fonctionnelles, réaliser maquettes, prototypes, démonstrateurs métiers, réaliser petits développements Web / Java / JSP, produire documentaire de notes techniques.",1200.0
77403497,ING3,2013/2014,Cergy,75020.0,PARIS,FR,ING3,CGI - COURBEVOIE,92400,COURBEVOIE,FRANCE,"Accompagnement du client dans le déploiement des outils et processus de gestion d'identité, gestion d'habilitation, de webSSO et de la fédération d'identité. - Participant aux phases de spécification du besoin - Recette fonctionnelle et technique - Préparation à la mise en production des nouvelles versions - Accompagnement au changement - Support au fonctionnement des services Mise en œuvre sur projet en cours ou sur des démonstrateurs orientés client pour l'évolution de l'offre IAM et la gouvernance des identités (IAG): - Etude et évaluation des différentes composantes technologiques - Capitalisation, mise en place d'une base de capitalisation interne intégrée aux solutions éditeurs - Assistance à la création de l'offre (analyse de marché, catalogue de service...)",1300.0
96272095,ING3,2013/2014,Cergy,75020.0,PARIS 20EME ARRONDISSEMENT,FR,ING3,CSBI CONSULTING,75001,PARIS,France,"Développement d'applications décisionnelles à destination des métiers (équipe de Business Analystes et équipe BI) Maintenance évolutive/corrective avec prise en charge de tickets sur Service Now. Assistance à la mise en production (scripts SQL, etc.) Paramétrage de campagnes Marketing (Epiphany)",1424.8
72455973,ING3,2013/2014,Cergy,13100.0,AIX EN PROVENCE,FR,ING3,DXC TECHNOLOGY,92098,PARIS LA DEFENSE CEDEX,FRANCE,"Consultant stagiaire Au sein d'une équipe CSC, en tant que consultant stagiaire, vous interviendrez sur un projet de mobilité visant à équiper d'iPad les 16000 conducteurs de train en participant aux activités suivantes: 1. Conception et développement de fonctionnalités sur des technologies actuelles (iOS, dotNet, Windows Mobile, Asp.net). 2. Maintien des applications en conditions opérationnelles (corrections, évolutions) avec l'ensemble de l'équipe. 3. Contribution majeure sur des études techniques permettant d'apporter un éclairage en interne ou à notre client sur des technologies ou des concepts relatifs à la mobilité.",1550.0
64016513,ING3,2013/2014,Cergy,95000.0,CERGY,FR,ING3,K.P.M.G,,RABAT,MAROC,Conception d'un modèle de projections financières de l'ONEE branche eau,0.0
80291058,ING3,2013/2014,Cergy,94350.0,VILLIERS SUR MARNE,FR,ING3,CGI - COURBEVOIE,92400,COURBEVOIE,FRANCE,CONVENTION DAUPHINE: Mettre en place ou faire évoluer les systèmes d'informations décisionnels de la Direction Générale des Finances Publiques (DGFIP).,1300.0
51103854,ING3,2013/2014,Cergy,75015.0,PARIS,FR,ING3,CGI - COURBEVOIE,92400,COURBEVOIE,FRANCE,Participation à un projet de Business Intelligence,1300.0
90251513,ING3,2013/2014,Cergy,92400.0,COURBEVOIE,FR,ING3,SOCIETE GENERALE,75886,PARIS CEDEX 18,FRANCE,Analyse de portefeuille et outils analytiques risques,1900.0
